Date,ConsensusTarget,StockPrice,ForwardDate,StockPrice12mForward
2017-09-26,4.214285714285714,4.243241786956787,2018-09-26,6.602811813354492
2017-09-27,4.214285714285714,4.336270809173584,2018-09-27,6.614686965942383
2017-09-28,4.214285714285714,4.335036277770996,2018-09-28,6.95160436630249
2017-09-29,4.214285714285714,4.411284446716309,2018-10-01,7.1579108238220215
2017-10-02,4.214285714285714,4.416959762573242,2018-10-02,7.086669445037842
2017-10-03,4.214285714285714,4.426089286804199,2018-10-03,7.09285306930542
2017-10-04,4.3125,4.4631028175354,2018-10-04,6.908812046051025
2017-10-05,4.3125,4.460636615753174,2018-10-05,6.675539016723633
2017-10-06,4.3125,4.4737138748168945,2018-10-08,6.574364185333252
2017-10-09,4.3125,4.574638366699219,2018-10-09,6.568675994873047
2017-10-10,4.3125,4.661991119384766,2018-10-10,6.0776448249816895
2017-10-11,4.3125,4.7115864753723145,2018-10-11,5.816422462463379
2017-10-12,4.3125,4.713808536529541,2018-10-12,6.098672866821289
2017-10-13,4.3125,4.801654815673828,2018-10-15,5.822606563568115
2017-10-16,4.3125,4.884070873260498,2018-10-16,6.081108570098877
2017-10-17,4.3125,4.879631042480469,2018-10-17,6.0125861167907715
2017-10-18,4.3125,4.8754353523254395,2018-10-18,5.925265312194824
2017-10-19,4.3125,4.880865097045898,2018-10-19,5.668988227844238
2017-10-20,4.3125,4.858656883239746,2018-10-22,5.719700336456299
2017-10-23,4.3125,4.851746082305908,2018-10-23,5.468372821807861
2017-10-24,4.3125,4.902578353881836,2018-10-24,4.932815074920654
2017-10-25,4.3125,4.778706073760986,2018-10-25,5.141347885131836
2017-10-26,4.3125,4.828798294067383,2018-10-26,4.90510892868042
2017-10-27,4.3125,4.981047630310059,2018-10-29,4.5916900634765625
2017-10-30,4.3125,5.029905796051025,2018-10-30,5.021620273590088
2017-10-31,4.3125,5.10319185256958,2018-10-31,5.215311527252197
2017-11-01,4.3125,5.11281681060791,2018-11-01,5.3953962326049805
2017-11-02,4.3125,5.08172607421875,2018-11-02,5.31648588180542
2017-11-03,4.3125,5.149582386016846,2018-11-05,5.2385640144348145
2017-11-06,4.3125,5.1727776527404785,2018-11-06,5.221001148223877
2017-11-07,4.3125,5.231999397277832,2018-11-07,5.288534164428711
2017-11-08,4.361111111111111,5.16118049621582,2018-11-08,5.095583438873291
2017-11-09,4.361111111111111,5.06642484664917,2018-11-09,5.087667942047119
2017-11-10,4.7107142857142845,5.333416938781738,2018-11-12,4.68865966796875
2017-11-13,4.7107142857142845,5.2468061447143555,2018-11-13,4.930340766906738
2017-11-14,4.7107142857142845,5.285051345825195,2018-11-14,4.8778977394104
2017-11-15,4.7107142857142845,5.181413173675537,2018-11-15,5.006530284881592
2017-11-16,4.75576923076923,5.2216362953186035,2018-11-16,4.067512035369873
2017-11-17,4.862499999999999,5.21546745300293,2018-11-19,3.5794517993927
2017-11-20,4.862499999999999,5.282585144042969,2018-11-20,3.6877989768981934
2017-11-21,4.862499999999999,5.331194877624512,2018-11-21,3.579698085784912
2017-11-22,4.862499999999999,5.307243824005127,2018-11-23,3.586871862411499
2017-11-24,4.862499999999999,5.357369899749756,2018-11-26,3.7860052585601807
2017-11-27,4.862499999999999,5.287736892700195,2018-11-27,3.802826166152954
2017-11-28,4.862499999999999,5.203041076660156,2018-11-28,3.9596588611602783
2017-11-29,4.862499999999999,4.850179195404053,2018-11-29,3.8965156078338623
2017-11-30,4.862499999999999,4.956109523773193,2018-11-30,4.046820163726807
2017-12-01,4.862499999999999,4.881290912628174,2018-12-03,4.2104949951171875
2017-12-04,4.862499999999999,4.609175205230713,2018-12-04,3.890326499938965
2017-12-05,4.862499999999999,4.635844707489014,2018-12-06,3.919545888900757
2017-12-06,4.862499999999999,4.673378944396973,2018-12-06,3.919545888900757
2017-12-07,4.862499999999999,4.74078893661499,2018-12-07,3.6550896167755127
2017-12-08,4.862499999999999,4.728442668914795,2018-12-10,3.760327100753784
2017-12-11,4.862499999999999,4.806718826293945,2018-12-11,3.6694507598876953
2017-12-12,4.862499999999999,4.712391376495361,2018-12-12,3.6870315074920654
2017-12-13,4.862499999999999,4.597324848175049,2018-12-13,3.6867833137512207
2017-12-14,4.862499999999999,4.604485988616943,2018-12-14,3.6263654232025146
2017-12-15,4.862499999999999,4.7301716804504395,2018-12-17,3.5552992820739746
2017-12-18,4.862499999999999,4.88672399520874,2018-12-18,3.6384990215301514
2017-12-19,4.862499999999999,4.842524528503418,2018-12-19,3.4297566413879395
2017-12-20,4.862499999999999,4.859562397003174,2018-12-20,3.3453192710876465
2017-12-21,4.862499999999999,4.837090969085693,2018-12-21,3.2083871364593506
2017-12-22,4.862499999999999,4.821783542633057,2018-12-24,3.146728992462158
2017-12-26,4.862499999999999,4.8753662109375,2018-12-26,3.29579496383667
2017-12-27,4.862499999999999,4.868699073791504,2018-12-27,3.2480053901672363
2017-12-28,4.862499999999999,4.874377727508545,2018-12-28,3.3094143867492676
2017-12-29,4.862499999999999,4.778075695037842,2018-12-31,3.3057003021240234
2018-01-02,4.862499999999999,4.92252779006958,2019-01-02,3.3730525970458984
2018-01-03,4.862499999999999,5.246499538421631,2019-01-03,3.169262647628784
2018-01-04,4.862499999999999,5.2741546630859375,2019-01-04,3.372309446334839
2018-01-05,4.862499999999999,5.318850517272949,2019-01-07,3.5508413314819336
2018-01-08,4.890384615384615,5.4818243980407715,2019-01-08,3.4624412059783936
2018-01-09,4.890384615384615,5.48034143447876,2019-01-09,3.5305371284484863
2018-01-10,4.890384615384615,5.523306369781494,2019-01-10,3.596155881881714
2018-01-11,4.890384615384615,5.533184051513672,2019-01-11,3.6852991580963135
2018-01-12,4.890384615384615,5.5060224533081055,2019-01-14,3.7251644134521484
2018-01-16,4.890384615384615,5.435153961181641,2019-01-16,3.685546636581421
2018-01-17,4.890384615384615,5.54898738861084,2019-01-17,3.7568604946136475
2018-01-18,4.890384615384615,5.542076110839844,2019-01-18,3.885869026184082
2018-01-19,4.890384615384615,5.682081699371338,2019-01-22,3.683812141418457
2018-01-22,4.890384615384615,5.770483493804932,2019-01-22,3.683812141418457
