GradeDate,Firm,currentPriceTarget,priorPriceTarget
2020-12-14,Wells Fargo,140.0,0.0
2020-12-15,Cascend,140.0,125.0
2020-12-16,Morgan Stanley,144.0,136.0
2021-01-05,Credit Suisse,120.0,106.0
2021-01-05,Canaccord Genuity,150.0,145.0
2021-01-06,Bernstein,120.0,100.0
2021-01-11,Wolfe Research,90.0,80.0
2021-01-12,Wells Fargo,155.0,140.0
2021-01-14,Barclays,116.0,100.0
2021-01-15,Loop Capital,155.0,131.0
2021-01-21,Morgan Stanley,152.0,144.0
2021-01-22,Cowen & Co.,153.0,133.0
2021-01-25,Wedbush,175.0,160.0
2021-01-25,Raymond James,150.0,140.0
2021-01-25,Evercore ISI Group,160.0,145.0
2021-01-26,Cascend,170.0,140.0
2021-01-26,B of A Securities,150.0,135.0
2021-01-26,RBC Capital,145.0,0.0
2021-01-28,Piper Sandler,160.0,135.0
2021-01-28,Loop Capital,160.0,155.0
2021-01-28,DA Davidson,167.0,133.0
2021-01-28,Deutsche Bank,160.0,140.0
2021-01-28,Wells Fargo,160.0,155.0
2021-01-28,Bernstein,132.0,120.0
2021-01-28,Morgan Stanley,164.0,152.0
2021-01-28,Canaccord Genuity,155.0,150.0
2021-01-28,Barclays,138.0,116.0
2021-01-28,B of A Securities,155.0,150.0
2021-01-28,RBC Capital,154.0,145.0
2021-01-28,Raymond James,160.0,150.0
2021-01-28,Needham,170.0,140.0
2021-01-28,Credit Suisse,140.0,120.0
2021-03-10,Wedbush,175.0,0.0
2021-03-16,Evercore ISI Group,175.0,163.0
2021-03-24,B of A Securities,155.0,155.0
2021-03-31,UBS,142.0,115.0
2021-04-06,Morgan Stanley,156.0,164.0
2021-04-08,UBS,142.0,142.0
2021-04-16,Morgan Stanley,157.0,156.0
2021-04-21,Wolfe Research,115.0,0.0
2021-04-21,Morgan Stanley,158.0,157.0
2021-04-27,JP Morgan,150.0,150.0
2021-04-29,JP Morgan,165.0,150.0
2021-04-29,Baird,160.0,155.0
2021-04-29,UBS,155.0,142.0
2021-04-29,Barclays,138.0,136.0
2021-04-29,"Monness, Crespi, Hardt",180.0,170.0
2021-04-29,Credit Suisse,150.0,140.0
2021-04-29,Raymond James,185.0,160.0
2021-04-29,Jefferies,175.0,160.0
2021-04-29,Goldman Sachs,130.0,83.0
2021-04-29,Wolfe Research,125.0,115.0
2021-04-29,Canaccord Genuity,165.0,155.0
2021-04-29,Wedbush,185.0,175.0
2021-04-29,Deutsche Bank,165.0,160.0
2021-04-29,Morgan Stanley,161.0,158.0
2021-05-19,Barclays,134.0,138.0
2021-05-28,New Street Research,90.0,0.0
2021-06-24,Morgan Stanley,162.0,161.0
2021-06-30,UBS,155.0,155.0
2021-07-06,JP Morgan,170.0,165.0
2021-07-14,JP Morgan,175.0,170.0
2021-07-15,Morgan Stanley,166.0,162.0
2021-07-20,UBS,166.0,155.0
2021-07-22,Canaccord Genuity,175.0,165.0
2021-07-28,Morgan Stanley,168.0,166.0
2021-07-28,Wells Fargo,165.0,160.0
2021-07-28,Canaccord Genuity,185.0,175.0
2021-07-28,UBS,175.0,166.0
2021-07-28,Piper Sandler,165.0,160.0
2021-07-28,Deutsche Bank,175.0,165.0
2021-07-28,Loop Capital,165.0,150.0
2021-07-28,DA Davidson,175.0,167.0
2021-07-28,Barclays,142.0,134.0
2021-07-28,Wolfe Research,135.0,125.0
2021-08-13,B of A Securities,160.0,160.0
2021-09-01,Wolfe Research,155.0,135.0
2021-09-08,Baird,170.0,160.0
2021-09-09,Piper Sandler,175.0,165.0
2021-09-22,Tigress Financial,198.0,182.0
2021-10-11,JP Morgan,175.0,175.0
2021-10-27,Morgan Stanley,166.0,168.0
2021-10-28,JP Morgan,180.0,175.0
2021-10-29,Oppenheimer,170.0,165.0
2021-10-29,Barclays,145.0,142.0
2021-10-29,Morgan Stanley,164.0,166.0
2021-11-09,Tigress Financial,198.0,198.0
2021-11-17,New Street Research,90.0,90.0
2021-11-23,JP Morgan,180.0,180.0
2021-12-02,Wedbush,200.0,185.0
2021-12-03,B of A Securities,160.0,160.0
2021-12-06,Keybanc,191.0,0.0
2021-12-07,Morgan Stanley,200.0,164.0
2021-12-13,JP Morgan,210.0,180.0
2021-12-14,Evercore ISI Group,200.0,180.0
2021-12-14,B of A Securities,210.0,160.0
2021-12-22,Citigroup,200.0,170.0
2022-01-05,Evercore ISI Group,200.0,200.0
2022-01-07,Evercore ISI Group,200.0,200.0
2022-01-14,Loop Capital,210.0,165.0
2022-01-18,Deutsche Bank,200.0,175.0
2022-01-19,B of A Securities,210.0,210.0
2022-01-21,Wells Fargo,205.0,165.0
2022-01-24,Evercore ISI Group,210.0,0.0
2022-01-28,DA Davidson,185.0,170.0
2022-01-28,Canaccord Genuity,200.0,185.0
2022-01-28,B of A Securities,215.0,210.0
2022-01-28,Jefferies,200.0,0.0
2022-01-28,Oppenheimer,190.0,170.0
2022-01-28,Raymond James,190.0,185.0
2022-01-28,Deutsche Bank,210.0,200.0
2022-01-28,Barclays,169.0,145.0
2022-01-28,New Street Research,165.0,0.0
2022-01-28,Morgan Stanley,210.0,200.0
2022-01-28,UBS,185.0,175.0
2022-01-31,Credit Suisse,168.0,150.0
2022-02-15,Tigress Financial,210.0,198.0
2022-03-09,Evercore ISI Group,210.0,210.0
2022-03-11,Barclays,170.0,169.0
2022-03-24,Evercore ISI Group,210.0,210.0
2022-03-31,Evercore ISI Group,210.0,210.0
2022-04-19,Rosenblatt,184.0,0.0
2022-04-24,JP Morgan,205.0,210.0
2022-04-29,Credit Suisse,169.0,168.0
2022-04-29,Deutsche Bank,200.0,210.0
2022-04-29,Morgan Stanley,195.0,210.0
2022-04-29,Piper Sandler,195.0,200.0
2022-04-29,JP Morgan,200.0,205.0
2022-05-02,Rosenblatt,168.0,184.0
2022-05-10,HSBC,160.0,0.0
2022-05-17,Evercore ISI Group,210.0,210.0
2022-05-19,B of A Securities,200.0,215.0
2022-06-07,B of A Securities,200.0,200.0
2022-06-07,"Monness, Crespi, Hardt",199.0,0.0
2022-06-14,Deutsche Bank,175.0,200.0
2022-06-15,Morgan Stanley,185.0,195.0
2022-06-28,Evercore ISI Group,180.0,210.0
2022-06-30,Tigress Financial,210.0,210.0
2022-07-10,"Monness, Crespi, Hardt",174.0,0.0
2022-07-12,Keybanc,173.0,191.0
2022-07-12,B of A Securities,200.0,200.0
2022-07-13,Citigroup,175.0,200.0
2022-07-13,Barclays,166.0,167.0
2022-07-19,Goldman Sachs,130.0,130.0
2022-07-20,Morgan Stanley,180.0,185.0
2022-07-20,Wells Fargo,185.0,205.0
2022-07-26,B of A Securities,185.0,200.0
2022-07-29,Jefferies,200.0,200.0
2022-07-29,Goldman Sachs,139.0,0.0
2022-07-29,Evercore ISI Group,185.0,180.0
2022-07-29,Raymond James,185.0,190.0
2022-07-29,Barclays,169.0,166.0
2022-07-29,Citigroup,185.0,175.0
2022-07-29,Rosenblatt,160.0,168.0
2022-08-02,Keybanc,177.0,173.0
2022-08-15,Bernstein,170.0,0.0
2022-08-17,Credit Suisse,201.0,0.0
