ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2020-05-01,Piper Sandler,19.375,69.78252410888672,2021-05-03,128.9745330810547
2020-05-01,Raymond James,85.0,69.78252410888672,2021-05-03,128.9745330810547
2020-05-01,Nomura,15.625,69.78252410888672,2021-05-03,128.9745330810547
2020-05-06,Daiwa Capital,80.0,72.57315063476562,2021-05-06,126.24987030029297
2020-05-07,Bernstein,71.25,73.32389831542969,2021-05-07,126.9224624633789
2020-05-12,Wedbush,87.5,75.37896728515625,2021-05-12,119.67029571533203
2020-05-27,Deutsche Bank,80.0,77.00074005126953,2021-05-27,122.11690521240234
2020-05-27,B of A Securities,85.0,77.00074005126953,2021-05-27,122.11690521240234
2020-06-03,Morgan Stanley,85.0,78.69757080078125,2021-06-03,120.42084503173828
2020-06-05,Credit Suisse,73.75,80.24187469482422,2021-06-07,122.72126007080078
2020-06-05,Wedbush,93.75,80.24187469482422,2021-06-07,122.72126007080078
2020-06-10,Deutsche Bank,87.5,85.40737915039062,2021-06-10,122.92598724365234
2020-06-11,B of A Securities,97.5,81.30693054199219,2021-06-11,124.13465881347656
2020-06-11,Wells Fargo,96.25,81.30693054199219,2021-06-11,124.13465881347656
2020-06-11,HSBC,18.4375,81.30693054199219,2021-06-11,124.13465881347656
2020-06-16,Citigroup,100.0,85.22340393066406,2021-06-16,126.86394500732422
2020-06-17,RBC Capital,24.375,85.10480499267578,2021-06-17,128.4625701904297
2020-06-22,Cowen & Co.,100.0,86.86700439453125,2021-06-22,130.59725952148438
2020-06-23,Baird,24.375,88.72113800048828,2021-06-23,130.32432556152344
2020-06-23,Goldman Sachs,65.75,88.72113800048828,2021-06-23,130.32432556152344
2020-06-23,Bernstein,23.125,88.72113800048828,2021-06-23,130.32432556152344
2020-06-23,Deutsche Bank,23.75,88.72113800048828,2021-06-23,130.32432556152344
2020-06-23,UBS,100.0,88.72113800048828,2021-06-23,130.32432556152344
2020-06-23,Loop Capital,82.5,88.72113800048828,2021-06-23,130.32432556152344
2020-06-25,Wedbush,106.25,88.31205749511719,2021-06-25,129.74925231933594
2020-06-25,Barclays,81.5,88.31205749511719,2021-06-25,129.74925231933594
2020-07-07,Raymond James,100.0,90.21221923828125,2021-07-07,140.919921875
2020-07-07,Cascend,90.0,90.21221923828125,2021-07-07,140.919921875
2020-07-08,Deutsche Bank,100.0,92.31328582763672,2021-07-08,139.6234588623047
2020-07-13,Wedbush,112.5,92.44398498535156,2021-07-13,141.9628448486328
2020-07-13,Morgan Stanley,104.75,92.44398498535156,2021-07-13,141.9628448486328
2020-07-15,B of A Securities,102.5,94.62007904052734,2021-07-15,144.7311553955078
2020-07-15,Needham,28.125,94.62007904052734,2021-07-15,144.7311553955078
2020-07-16,Canaccord Genuity,111.0,93.45578002929688,2021-07-16,142.69390869140625
2020-07-24,Wells Fargo,105.0,89.67242431640625,2021-07-26,145.2283172607422
2020-07-24,Wolfe Research,19.6875,89.67242431640625,2021-07-26,145.2283172607422
2020-07-24,Bernstein,92.5,89.67242431640625,2021-07-26,145.2283172607422
2020-07-28,"Monness, Crespi, Hardt",92.5,90.2896957397461,2021-07-28,141.31954956054688
2020-07-29,Credit Suisse,85.0,92.02037811279297,2021-07-29,141.9628448486328
2020-07-31,DA Davidson,120.0,102.88390350341797,2021-08-02,141.84588623046875
2020-07-31,Loop Capital,94.0,102.88390350341797,2021-08-02,141.84588623046875
2020-07-31,Bernstein,100.0,102.88390350341797,2021-08-02,141.84588623046875
2020-07-31,Jefferies,116.25,102.88390350341797,2021-08-02,141.84588623046875
2020-07-31,Barclays,100.0,102.88390350341797,2021-08-02,141.84588623046875
2020-07-31,Cascend,31.25,102.88390350341797,2021-08-02,141.84588623046875
2020-07-31,Canaccord Genuity,28.75,102.88390350341797,2021-08-02,141.84588623046875
2020-07-31,B of A Securities,105.0,102.88390350341797,2021-08-02,141.84588623046875
2020-07-31,Deutsche Bank,110.0,102.88390350341797,2021-08-02,141.84588623046875
2020-07-31,Credit Suisse,23.75,102.88390350341797,2021-08-02,141.84588623046875
2020-07-31,RBC Capital,111.25,102.88390350341797,2021-08-02,141.84588623046875
2020-07-31,Wedbush,118.75,102.88390350341797,2021-08-02,141.84588623046875
2020-07-31,Citigroup,28.125,102.88390350341797,2021-08-02,141.84588623046875
2020-07-31,Piper Sandler,112.5,102.88390350341797,2021-08-02,141.84588623046875
2020-07-31,Raymond James,27.5,102.88390350341797,2021-08-02,141.84588623046875
2020-07-31,Morgan Stanley,107.75,102.88390350341797,2021-08-02,141.84588623046875
2020-07-31,UBS,26.5625,102.88390350341797,2021-08-02,141.84588623046875
2020-08-05,B of A Securities,117.5,106.56560516357422,2021-08-05,143.34698486328125
2020-08-05,Wells Fargo,30.3125,106.56560516357422,2021-08-05,143.34698486328125
2020-08-05,Bernstein,100.0,106.56560516357422,2021-08-05,143.34698486328125
2020-08-10,Wedbush,128.75,109.34270477294922,2021-08-10,142.13653564453125
2020-08-14,Bernstein,100.0,111.4572525024414,2021-08-16,147.5251922607422
2020-08-24,Morgan Stanley,32.5,122.07846069335938,2021-08-24,146.06088256835938
2020-08-25,Wedbush,150.0,121.07697296142578,2021-08-25,144.8308563232422
2020-08-25,Cowen & Co.,33.125,121.07697296142578,2021-08-25,144.8308563232422
2020-08-31,Argus Research,150.0,125.16537475585938,2021-08-31,148.2183380126953
2020-08-31,"Monness, Crespi, Hardt",144.0,125.16537475585938,2021-08-31,148.2183380126953
2020-08-31,Wedbush,150.0,125.16537475585938,2021-08-31,148.2183380126953
2020-09-01,B of A Securities,140.0,130.1510772705078,2021-09-01,148.8821258544922
2020-09-01,JP Morgan,150.0,130.1510772705078,2021-09-01,148.8821258544922
2020-09-01,Deutsche Bank,140.0,130.1510772705078,2021-09-01,148.8821258544922
2020-09-10,Baird,133.0,110.0822982788086,2021-09-10,145.42636108398438
2020-09-16,Needham,140.0,108.76313781738281,2021-09-16,145.2506103515625
2020-09-17,Jefferies,135.0,107.0268783569336,2021-09-17,142.58555603027344
2020-09-21,Canaccord Genuity,125.0,106.77470397949219,2021-09-21,140.0181427001953
2020-09-21,Citigroup,125.0,106.77470397949219,2021-09-21,140.0181427001953
2020-09-22,Raymond James,120.0,108.45274353027344,2021-09-22,142.38058471679688
2020-10-12,RBC Capital,132.0,120.66472625732422,2021-10-12,138.14381408691406
2020-10-13,Piper Sandler,130.0,117.46381378173828,2021-10-13,137.55807495117188
2020-10-14,Credit Suisse,106.0,117.55110931396484,2021-10-14,140.34027099609375
2020-10-14,Jefferies,140.0,117.55110931396484,2021-10-14,140.34027099609375
2020-10-14,Morgan Stanley,136.0,117.55110931396484,2021-10-14,140.34027099609375
2020-10-21,B of A Securities,140.0,113.36080169677734,2021-10-21,145.92420959472656
2020-10-22,Piper Sandler,135.0,112.27447509765625,2021-10-22,145.15301513671875
2020-10-26,Loop Capital,115.0,111.59548950195312,2021-10-26,145.7679901123047
2020-10-30,Raymond James,140.0,105.59134674072266,2021-11-01,145.41661071777344
2020-10-30,DA Davidson,133.0,105.59134674072266,2021-11-01,145.41661071777344
2020-10-30,B of A Securities,135.0,105.59134674072266,2021-11-01,145.41661071777344
2020-12-09,Wedbush,160.0,118.32717895507812,2021-12-09,170.65634155273438
2020-12-14,Wells Fargo,140.0,118.32717895507812,2021-12-14,170.4314727783203
2020-12-15,Cascend,140.0,124.25421905517578,2021-12-15,175.29034423828125
2020-12-16,Morgan Stanley,144.0,124.18621826171875,2021-12-16,168.40774536132812
2021-01-05,Credit Suisse,120.0,127.29551696777344,2022-01-05,171.00828552246094
2021-01-05,Canaccord Genuity,150.0,127.29551696777344,2022-01-05,171.00828552246094
2021-01-06,Bernstein,120.0,123.0105209350586,2022-01-06,168.15357971191406
2021-01-11,Wolfe Research,90.0,125.32304382324219,2022-01-11,171.1647186279297
2021-01-12,Wells Fargo,155.0,125.14814758300781,2022-01-12,171.60464477539062
2021-01-14,Barclays,116.0,125.25505828857422,2022-01-14,169.19964599609375
2021-01-15,Loop Capital,155.0,123.53522491455078,2022-01-18,166.00277709960938
2021-01-21,Morgan Stanley,152.0,132.9893035888672,2022-01-21,158.77806091308594
2021-01-22,Cowen & Co.,153.0,135.126953125,2022-01-24,158.00570678710938
2021-01-25,Wedbush,175.0,138.86781311035156,2022-01-25,156.2068634033203
2021-01-25,Raymond James,150.0,138.86781311035156,2022-01-25,156.2068634033203
2021-01-25,Evercore ISI Group,160.0,138.86781311035156,2022-01-25,156.2068634033203
2021-01-26,Cascend,170.0,139.1010284423828,2022-01-26,156.11883544921875
2021-01-26,B of A Securities,150.0,139.1010284423828,2022-01-26,156.11883544921875
2021-01-26,RBC Capital,145.0,139.1010284423828,2022-01-26,156.11883544921875
2021-01-28,Piper Sandler,160.0,133.203125,2022-01-28,166.5209197998047
2021-01-28,Loop Capital,160.0,133.203125,2022-01-28,166.5209197998047
2021-01-28,DA Davidson,167.0,133.203125,2022-01-28,166.5209197998047
2021-01-28,Deutsche Bank,160.0,133.203125,2022-01-28,166.5209197998047
2021-01-28,Wells Fargo,160.0,133.203125,2022-01-28,166.5209197998047
2021-01-28,Bernstein,132.0,133.203125,2022-01-28,166.5209197998047
2021-01-28,Morgan Stanley,164.0,133.203125,2022-01-28,166.5209197998047
