ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2020-10-30,Truist Securities,100.0,80.09527587890625,2021-11-01,142.2357635498047
2020-10-30,Credit Suisse,97.5,80.09527587890625,2021-11-01,142.2357635498047
2020-10-30,Mizuho,90.5,80.09527587890625,2021-11-01,142.2357635498047
2020-10-30,Raymond James,90.0,80.09527587890625,2021-11-01,142.2357635498047
2020-10-30,Morgan Stanley,94.0,80.09527587890625,2021-11-01,142.2357635498047
2020-10-30,B of A Securities,100.0,80.09527587890625,2021-11-01,142.2357635498047
2020-10-30,Keybanc,98.5,80.09527587890625,2021-11-01,142.2357635498047
2020-10-30,Susquehanna,100.0,80.09527587890625,2021-11-01,142.2357635498047
2020-11-02,Argus Research,92.5,80.50216674804688,2021-11-02,144.15426635742188
2020-11-02,Canaccord Genuity,95.0,80.50216674804688,2021-11-02,144.15426635742188
2020-11-03,Citigroup,100.0,81.55979919433594,2021-11-03,145.3095245361328
2020-12-18,B of A Securities,100.0,85.5523910522461,2021-12-20,140.3623504638672
2020-12-31,Baird,100.0,86.86178588867188,2021-12-31,143.57884216308594
2021-01-05,Morgan Stanley,102.5,86.23780822753906,2022-01-05,136.5640411376953
2021-01-11,Jefferies,107.5,87.04266357421875,2022-01-11,138.50779724121094
2021-01-19,Keybanc,103.0,88.43929290771484,2022-01-19,133.92893981933594
2021-01-21,Piper Sandler,102.8,93.3794937133789,2022-01-21,129.205810546875
2021-01-22,Credit Suisse,100.0,93.79627990722656,2022-01-24,129.65432739257812
2021-01-25,Canaccord Genuity,112.5,93.88153076171875,2022-01-25,125.81932067871094
2021-01-25,Mizuho,105.0,93.88153076171875,2022-01-25,125.81932067871094
2021-01-28,Wells Fargo,105.0,91.8455810546875,2022-01-28,132.17892456054688
2021-01-28,Wedbush,107.5,91.8455810546875,2022-01-28,132.17892456054688
2021-02-01,Truist Securities,105.0,93.82157135009766,2022-02-01,136.4342041015625
2021-02-03,Stifel,101.25,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,Bernstein,125.0,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,Pivotal Research,137.5,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,Jefferies,120.0,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,UBS,115.0,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,Barclays,125.0,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,Deutsche Bank,130.0,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,Truist Securities,112.5,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,"Monness, Crespi, Hardt",125.0,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,Cowen & Co.,120.0,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,MKM Partners,110.0,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,Needham,125.0,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,JP Morgan,119.5,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,Morgan Stanley,110.0,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,Keybanc,117.65,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,Raymond James,122.0,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,Canaccord Genuity,120.0,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,Wedbush,123.5,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,Credit Suisse,118.0,102.0391845703125,2022-02-03,141.83233642578125
2021-02-03,Evercore ISI Group,120.0,102.0391845703125,2022-02-03,141.83233642578125
2021-02-12,Citigroup,120.75,103.830810546875,2022-02-14,134.33482360839844
2021-02-16,Loop Capital,126.25,104.60743713378906,2022-02-16,136.5273895263672
2021-03-19,B of A Securities,122.0,100.45721435546875,2022-03-21,134.90525817871094
2021-03-25,Morgan Stanley,117.5,100.72980499267578,2022-03-25,140.4278106689453
2021-03-30,Stifel,117.5,101.42414855957031,2022-03-30,140.6909637451172
