GradeDate,Firm,currentPriceTarget,priorPriceTarget
2022-07-05,CFRA,366.6666666666667,400.0
2022-07-06,UBS,366.6666666666667,366.6666666666667
2022-07-11,CFRA,366.6666666666667,366.6666666666667
2022-07-11,Wells Fargo,273.3333333333333,300.0
2022-07-13,Piper Sandler,345.0,345.0
2022-07-14,Truist Securities,333.3333333333333,0.0
2022-07-14,Morgan Stanley,383.3333333333333,400.0
2022-07-18,Barclays,126.66666666666667,123.33333333333333
2022-07-19,GLJ Research,24.333333333333332,22.333333333333332
2022-07-20,Goldman Sachs,333.3333333333333,333.3333333333333
2022-07-21,Canaccord Genuity,271.6666666666667,267.0
2022-07-21,Cowen & Co.,244.33333333333334,233.33333333333334
2022-07-21,Wells Fargo,276.6666666666667,273.3333333333333
2022-07-21,Baird,316.3333333333333,369.3333333333333
2022-07-21,Berenberg,283.3333333333333,300.0
2022-07-21,Mizuho,391.6666666666667,383.3333333333333
2022-07-21,UBS,366.6666666666667,366.6666666666667
2022-07-21,B of A Securities,316.6666666666667,300.0
2022-07-22,Argus Research,374.3333333333333,437.6666666666667
2022-08-02,Citigroup,141.33333333333334,125.0
2022-08-18,CFRA,415.0,375.0
2022-08-25,Berenberg,290.0,850.0
2022-08-25,Morgan Stanley,383.33,1150.0
2022-08-25,Wedbush,360.0,1000.0
2022-08-26,Morgan Stanley,383.0,383.33
2022-08-26,Jefferies,350.0,1050.0
2022-08-28,Berenberg,290.0,290.0
2022-08-29,Deutsche Bank,375.0,1125.0
2022-09-01,Piper Sandler,360.0,344.0
2022-09-06,Wolfe Research,360.0,0.0
2022-09-07,UBS,367.0,0.0
2022-09-16,Deutsche Bank,400.0,375.0
2022-09-27,Baird,316.0,0.0
2022-09-29,Piper Sandler,340.0,360.0
2022-10-02,CFRA,400.0,0.0
2022-10-03,UBS,367.0,367.0
2022-10-03,Truist Securities,348.0,333.0
2022-10-04,Goldman Sachs,333.0,333.3
2022-10-06,Mizuho,370.0,391.76
2022-10-10,Morgan Stanley,350.0,383.0
2022-10-13,Evercore ISI Group,300.0,267.0
2022-10-14,Wells Fargo,230.0,280.0
2022-10-20,Goldman Sachs,305.0,0.0
2022-10-20,Mizuho,330.0,370.0
2022-10-20,B of A Securities,325.0,315.0
2022-10-20,Wedbush,300.0,360.0
2022-10-20,UBS,350.0,0.0
2022-10-20,Deutsche Bank,355.0,390.0
2022-10-20,RBC Capital,325.0,340.0
2022-10-25,Morgan Stanley,330.0,350.0
2022-10-25,Berenberg,255.0,0.0
2022-11-09,Roth MKM,85.0,83.33
2022-11-14,B of A Securities,275.0,325.0
2022-11-23,Citigroup,176.0,141.33
2022-12-02,CFRA,300.0,340.0
2022-12-14,Goldman Sachs,235.0,305.0
2022-12-15,RBC Capital,225.0,325.0
2022-12-15,Wedbush,250.0,0.0
2022-12-15,CFRA,225.0,300.0
2022-12-20,Evercore ISI Group,200.0,300.0
2022-12-20,Mizuho,285.0,330.0
2022-12-20,Daiwa Capital,177.0,240.0
2022-12-21,Deutsche Bank,270.0,355.0
2022-12-22,Canaccord Genuity,275.0,304.0
2022-12-23,Wedbush,175.0,250.0
2022-12-28,Baird,252.0,316.0
2022-12-29,Morgan Stanley,250.0,330.0
2023-01-03,Goldman Sachs,205.0,235.0
2023-01-03,RBC Capital,186.0,225.0
2023-01-03,Truist Securities,299.0,348.0
2023-01-05,Mizuho,250.0,285.0
2023-01-13,Evercore ISI Group,140.0,0.0
2023-01-13,CFRA,210.0,225.0
2023-01-13,Citigroup,140.0,176.0
2023-01-13,Wells Fargo,130.0,230.0
2023-01-13,Deutsche Bank,250.0,0.0
2023-01-17,Jefferies,180.0,350.0
2023-01-17,B of A Securities,130.0,135.0
2023-01-19,Piper Sandler,300.0,340.0
2023-01-19,Deutsche Bank,220.0,250.0
2023-01-23,UBS,220.0,0.0
2023-01-23,Truist Securities,245.0,299.0
2023-01-25,JP Morgan,120.0,125.0
2023-01-25,Morgan Stanley,220.0,250.0
2023-01-26,Goldman Sachs,200.0,0.0
2023-01-26,Baird,252.0,252.0
2023-01-26,Wedbush,200.0,175.0
2023-01-26,Evercore ISI Group,140.0,140.0
2023-01-26,Wells Fargo,150.0,130.0
2023-01-26,Wolfe Research,185.0,160.0
2023-01-26,B of A Securities,155.0,130.0
2023-01-26,Citigroup,146.0,137.0
2023-01-26,Cowen & Co.,140.0,122.0
2023-01-30,Berenberg,200.0,255.0
2023-02-02,Morgan Stanley,220.0,220.0
2023-02-03,Deutsche Bank,220.0,220.0
2023-02-06,Wedbush,225.0,200.0
2023-02-06,RBC Capital,223.0,186.0
2023-02-09,CFRA,250.0,210.0
2023-02-10,Evercore ISI Group,165.0,140.0
2023-02-15,Barclays,275.0,0.0
2023-02-23,Deutsche Bank,250.0,220.0
2023-02-24,Baird,252.0,252.0
2023-02-24,Wells Fargo,190.0,150.0
2023-03-02,Wedbush,225.0,0.0
2023-03-02,B of A Securities,225.0,0.0
2023-03-03,Daiwa Capital,218.0,200.0
2023-03-03,KGI Securities,196.0,0.0
2023-03-06,Jefferies,230.0,180.0
2023-03-08,Berenberg,210.0,200.0
2023-03-27,Barclays,275.0,0.0
2023-03-27,Citigroup,192.0,146.0
2023-03-27,Morgan Stanley,220.0,220.0
2023-03-29,Wedbush,225.0,0.0
2023-03-29,Baird,252.0,252.0
2023-04-03,TD Cowen,170.0,140.0
2023-04-03,Deutsche Bank,250.0,0.0
2023-04-03,Guggenheim,150.0,0.0
2023-04-03,Goldman Sachs,225.0,200.0
2023-04-04,B of A Securities,225.0,225.0
2023-04-10,Morgan Stanley,220.0,220.0
2023-04-11,Baird,252.0,252.0
2023-04-17,Wedbush,225.0,0.0
2023-04-17,Barclays,230.0,275.0
2023-04-19,RBC Capital,217.0,223.0
2023-04-20,Deutsche Bank,200.0,250.0
2023-04-20,TD Cowen,150.0,170.0
2023-04-20,B of A Securities,225.0,220.0
2023-04-20,Wells Fargo,170.0,190.0
2023-04-20,RBC Capital,212.0,217.0
2023-04-20,Canaccord Genuity,257.0,275.0
2023-04-20,Citigroup,175.0,192.0
2023-04-20,Wedbush,215.0,225.0
2023-04-20,JP Morgan,115.0,120.0
2023-04-20,Mizuho,230.0,250.0
2023-04-21,Barclays,220.0,230.0
2023-04-21,Truist Securities,154.0,245.0
2023-04-21,Goldman Sachs,185.0,210.0
2023-04-26,Jefferies,185.0,230.0
2023-04-28,Morgan Stanley,200.0,0.0
2023-05-02,Piper Sandler,280.0,300.0
2023-05-12,Wedbush,215.0,0.0
2023-05-17,CFRA,250.0,250.0
2023-06-05,Citigroup,215.0,175.0
2023-06-06,Piper Sandler,280.0,280.0
2023-06-06,Barclays,220.0,0.0
2023-06-09,CFRA,300.0,250.0
2023-06-09,Wedbush,300.0,215.0
2023-06-12,KGI Securities,335.0,0.0
2023-06-15,Wedbush,300.0,0.0
2023-06-15,RBC Capital,305.0,212.0
2023-06-21,Barclays,260.0,220.0
2023-06-22,Morgan Stanley,250.0,200.0
2023-06-23,Morgan Stanley,250.0,250.0
2023-06-23,DZ Bank,210.0,0.0
2023-06-26,Goldman Sachs,248.0,185.0
2023-06-26,Guggenheim,112.0,105.0
