Date,ConsensusTarget,StockPrice,ForwardDate,StockPrice12mForward
2022-08-15,246.03225806451613,179.3153076171875,2023-08-15,299.3215026855469
2022-08-16,246.03225806451613,177.90771484375,2023-08-16,291.72821044921875
2022-08-17,246.03225806451613,173.32791137695312,2023-08-17,282.60821533203125
2022-08-18,246.03225806451613,173.1395721435547,2023-08-18,280.7843017578125
2022-08-19,245.6984126984127,166.4978790283203,2023-08-21,287.3763732910156
2022-08-22,244.4375,161.63064575195312,2023-08-22,285.0964050292969
2022-08-23,244.4375,159.70750427246094,2023-08-23,291.6786193847656
2022-08-24,244.4375,161.8388214111328,2023-08-24,284.2538757324219
2022-08-25,244.4375,167.3107452392578,2023-08-25,283.01470947265625
2022-08-26,244.4375,160.37168884277344,2023-08-28,287.7332458496094
2022-08-29,244.4375,157.78440856933594,2023-08-29,295.39593505859375
2022-08-30,243.15873015873015,155.79190063476562,2023-08-30,292.5311584472656
2022-08-31,243.15873015873015,161.5116729736328,2023-08-31,293.31427001953125
2022-09-01,243.15873015873015,163.92051696777344,2023-09-01,293.79998779296875
2022-09-02,243.15873015873015,158.9243927001953,2023-09-05,297.537109375
2022-09-06,243.20967741935485,157.15989685058594,2023-09-06,296.565673828125
2022-09-07,241.79365079365078,158.99378967285156,2023-09-07,296.0700378417969
2022-09-08,241.41935483870967,160.6492462158203,2023-09-08,295.2968444824219
2022-09-09,241.41935483870967,167.67750549316406,2023-09-11,304.8826599121094
2022-09-12,240.36507936507937,167.48916625976562,2023-09-12,299.0340270996094
2022-09-13,240.36507936507937,151.79696655273438,2023-09-13,302.4044189453125
2022-09-14,240.36507936507937,150.1514434814453,2023-09-14,309.0064392089844
2022-09-15,240.36507936507937,148.2481689453125,2023-09-15,297.6957702636719
2022-09-16,240.36507936507937,145.01651000976562,2023-09-18,299.9162902832031
2022-09-19,240.36507936507937,146.73147583007812,2023-09-19,302.4143371582031
2022-09-20,240.36507936507937,144.8182830810547,2023-09-20,297.06134033203125
2022-09-21,240.36507936507937,140.88282775878906,2023-09-21,293.1556396484375
2022-09-22,240.36507936507937,141.57675170898438,2023-09-22,296.4764709472656
2022-09-23,240.36507936507937,139.18772888183594,2023-09-25,298.2112121582031
2022-09-26,240.36507936507937,135.18287658691406,2023-09-26,296.3575439453125
2022-09-27,240.36507936507937,133.2300262451172,2023-09-27,295.14813232421875
2022-09-28,240.359375,140.37725830078125,2023-09-28,301.3139953613281
2022-09-29,240.359375,135.2225341796875,2023-09-29,297.5966491699219
2022-09-30,240.359375,134.4989013671875,2023-10-02,304.14910888671875
2022-10-03,239.4126984126984,137.40338134765625,2023-10-03,298.3202819824219
2022-10-04,238.734375,139.05885314941406,2023-10-04,302.91986083984375
2022-10-05,238.734375,137.77015686035156,2023-10-05,302.1367492675781
2022-10-06,238.13846153846154,137.859375,2023-10-06,312.68414306640625
2022-10-07,238.13846153846154,132.288330078125,2023-10-09,315.5885925292969
2022-10-10,237.63636363636363,132.62535095214844,2023-10-10,319.03839111328125
2022-10-11,235.49253731343285,127.42105865478516,2023-10-11,324.9662780761719
2022-10-12,235.49253731343285,126.39009857177734,2023-10-12,321.33819580078125
2022-10-13,235.0441176470588,129.15582275390625,2023-10-13,311.9505920410156
2022-10-14,235.0441176470588,125.65653991699219,2023-10-16,318.3543395996094
2022-10-17,234.6969696969697,132.8731689453125,2023-10-17,321.1795349121094
2022-10-18,233.69230769230768,131.64398193359375,2023-10-18,314.2107238769531
2022-10-19,232.5076923076923,132.07020568847656,2023-10-19,310.08697509765625
2022-10-20,232.5076923076923,130.38499450683594,2023-10-20,305.96319580078125
2022-10-21,230.7910447761194,128.87823486328125,2023-10-23,311.2765808105469
2022-10-24,227.47058823529412,128.59075927734375,2023-10-24,309.8291931152344
2022-10-25,226.32857142857142,136.3129425048828,2023-10-25,296.9225158691406
2022-10-26,216.96610169491527,128.68992614746094,2023-10-26,285.8398742675781
2022-10-27,196.5487804878049,97.08743286132812,2023-10-27,294.1469421386719
2022-10-28,196.5487804878049,98.33644104003906,2023-10-30,300.02532958984375
2022-10-31,196.5487804878049,92.34904479980469,2023-10-31,298.64739990234375
2022-11-01,196.5487804878049,94.37126922607422,2023-11-01,309.1353454589844
2022-11-02,197.3132530120482,89.7518310546875,2023-11-02,308.163818359375
2022-11-03,197.3132530120482,88.13602447509766,2023-11-03,311.86138916015625
2022-11-04,197.3132530120482,89.9996566772461,2023-11-06,313.05096435546875
2022-11-07,197.3132530120482,95.87804412841797,2023-11-07,316.04461669921875
2022-11-08,197.3132530120482,95.63021850585938,2023-11-08,316.9962463378906
2022-11-09,197.3132530120482,100.5866928100586,2023-11-09,317.75958251953125
2022-11-10,196.20238095238096,110.89615631103516,2023-11-10,325.90802001953125
2022-11-11,196.20238095238096,112.03614044189453,2023-11-13,326.3243713378906
2022-11-14,195.6,113.22569274902344,2023-11-14,333.38232421875
2022-11-15,193.83529411764707,116.06080627441406,2023-11-15,329.8137512207031
2022-11-16,193.83529411764707,112.24432373046875,2023-11-16,331.2808837890625
2022-11-17,193.83529411764707,110.47982025146484,2023-11-17,332.1234130859375
2022-11-18,193.83529411764707,111.0746078491211,2023-11-20,337.0105285644531
2022-11-21,192.45238095238096,108.9036636352539,2023-11-21,334.046630859375
2022-11-22,192.45238095238096,110.46990966796875,2023-11-22,338.51727294921875
2022-11-23,192.45238095238096,111.26292419433594,2023-11-24,335.28570556640625
2022-11-25,192.45238095238096,110.44017028808594,2023-11-27,331.78643798828125
2022-11-28,192.45238095238096,107.83304595947266,2023-11-28,336.0390625
2022-11-29,191.15662650602408,108.50713348388672,2023-11-29,329.3081970214844
2022-11-30,190.8048780487805,117.07191467285156,2023-11-30,324.3021240234375
2022-12-01,190.8048780487805,119.39157104492188,2023-12-01,321.99237060546875
2022-12-02,190.8048780487805,122.41500091552734,2023-12-04,317.23419189453125
2022-12-05,190.8048780487805,121.36422729492188,2023-12-05,315.5192565917969
2022-12-06,190.8048780487805,113.12657928466797,2023-12-06,314.68658447265625
2022-12-07,190.8048780487805,112.93822479248047,2023-12-07,323.7469787597656
2022-12-08,189.58024691358025,114.32603454589844,2023-12-08,329.8533630371094
2022-12-09,189.58024691358025,114.89106750488281,2023-12-11,322.4483642578125
2022-12-12,189.58024691358025,113.71143341064453,2023-12-12,331.3105773925781
2022-12-13,189.58024691358025,119.10407257080078,2023-12-13,331.82598876953125
2022-12-14,189.2625,120.53154754638672,2023-12-14,330.26971435546875
2022-12-15,189.2625,115.13890838623047,2023-12-15,332.0044860839844
2022-12-16,188.77777777777777,118.39034271240234,2023-12-18,341.6200866699219
2022-12-19,188.77777777777777,113.48343658447266,2023-12-19,347.3100280761719
2022-12-20,188.77777777777777,116.07070922851562,2023-12-20,346.23944091796875
2022-12-21,188.77777777777777,118.71747589111328,2023-12-21,351.0076599121094
2022-12-22,188.77777777777777,116.10045623779297,2023-12-22,350.3136901855469
2022-12-23,188.77777777777777,117.01244354248047,2023-12-26,351.74114990234375
2022-12-27,188.325,115.86254119873047,2023-12-27,354.7149963378906
2022-12-28,187.67088607594937,114.61351776123047,2023-12-28,355.2007751464844
2022-12-29,187.67088607594937,119.21312713623047,2023-12-29,350.8786926269531
2022-12-30,187.67088607594937,119.29241180419922,2024-01-02,343.2755126953125
2023-01-03,186.48717948717947,123.65412139892578,2024-01-03,341.4714050292969
2023-01-04,184.75641025641025,126.26123046875,2024-01-04,344.0982666015625
2023-01-05,184.56962025316454,125.83496856689453,2024-01-05,348.8862609863281
2023-01-06,184.56962025316454,128.88816833496094,2024-01-08,355.5378723144531
2023-01-09,184.56962025316454,128.34295654296875,2024-01-09,354.3185119628906
2023-01-10,183.4102564102564,131.83230590820312,2024-01-10,367.24505615234375
2023-01-11,182.28571428571428,131.73316955566406,2024-01-11,366.4519958496094
2023-01-12,182.28571428571428,135.51992797851562,2024-01-12,371.23004150390625
2023-01-13,182.28571428571428,135.7875518798828,2024-01-16,364.2611999511719
2023-01-17,180.14666666666668,134.1816864013672,2024-01-17,365.163330078125
2023-01-18,178.74666666666667,131.86204528808594,2024-01-18,372.8557434082031
2023-01-19,178.74666666666667,134.9647979736328,2024-01-19,380.1120300292969
2023-01-20,178.43421052631578,138.15673828125,2024-01-22,378.45654296875
2023-01-23,177.26027397260273,142.02281188964844,2024-01-23,381.8467712402344
2023-01-24,177.26027397260273,141.89393615722656,2024-01-24,387.2989196777344
2023-01-25,160.46153846153845,140.26821899414062,2024-01-25,389.75732421875
2023-01-26,160.3846153846154,146.0177459716797,2024-01-26,390.7089538574219
