ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2022-05-24,Daiwa Capital,800.0,209.3866729736328,2023-05-24,182.89999389648438
2022-05-26,Jefferies,1050.0,235.91000366210938,2023-05-26,193.1699981689453
2022-06-01,Goldman Sachs,1000.0,246.7899932861328,2023-06-01,207.52000427246094
2022-06-02,Bernstein,450.0,258.3333435058594,2023-06-02,213.97000122070312
2022-06-03,Cowen & Co.,700.0,234.51666259765625,2023-06-05,217.61000061035156
2022-06-03,CFRA,1200.0,234.51666259765625,2023-06-05,217.61000061035156
2022-06-09,UBS,1100.0,239.7066650390625,2023-06-09,244.39999389648438
2022-06-10,Barclays,370.0,232.22999572753906,2023-06-12,249.8300018310547
2022-06-13,RBC Capital,1100.0,215.73666381835938,2023-06-13,258.7099914550781
2022-06-24,Credit Suisse,1000.0,245.7066650390625,2023-06-26,241.0500030517578
2022-06-27,Mizuho,1150.0,244.9199981689453,2023-06-27,250.2100067138672
2022-06-28,Deutsche Bank,1125.0,232.663330078125,2023-06-28,256.239990234375
2022-07-03,Goldman Sachs,1000.0,233.06666564941406,2023-07-03,279.82000732421875
2022-07-05,JP Morgan,385.0,233.06666564941406,2023-07-05,282.4800109863281
2022-07-05,CFRA,1100.0,233.06666564941406,2023-07-05,282.4800109863281
2022-07-06,UBS,1100.0,231.73333740234375,2023-07-06,276.5400085449219
2022-07-11,CFRA,1100.0,234.3433380126953,2023-07-11,269.7900085449219
2022-07-11,Wells Fargo,820.0,234.3433380126953,2023-07-11,269.7900085449219
2022-07-13,Piper Sandler,1035.0,237.0399932861328,2023-07-13,277.8999938964844
2022-07-14,Truist Securities,1000.0,238.31333923339844,2023-07-14,281.3800048828125
2022-07-14,Morgan Stanley,1150.0,238.31333923339844,2023-07-14,281.3800048828125
2022-07-18,Barclays,380.0,240.54666137695312,2023-07-18,293.3399963378906
2022-07-19,GLJ Research,73.0,245.52999877929688,2023-07-19,291.260009765625
2022-07-20,Goldman Sachs,1000.0,247.5,2023-07-20,262.8999938964844
2022-07-21,Canaccord Genuity,815.0,271.7066650390625,2023-07-21,260.0199890136719
2022-07-21,Cowen & Co.,733.0,271.7066650390625,2023-07-21,260.0199890136719
2022-07-21,Wells Fargo,830.0,271.7066650390625,2023-07-21,260.0199890136719
2022-07-21,Baird,949.0,271.7066650390625,2023-07-21,260.0199890136719
2022-07-21,Berenberg,850.0,271.7066650390625,2023-07-21,260.0199890136719
2022-07-21,Mizuho,1175.0,271.7066650390625,2023-07-21,260.0199890136719
2022-07-21,UBS,1100.0,271.7066650390625,2023-07-21,260.0199890136719
2022-07-21,B of A Securities,950.0,271.7066650390625,2023-07-21,260.0199890136719
2022-07-22,Argus Research,1123.0,272.24334716796875,2023-07-24,269.05999755859375
2022-08-02,Citigroup,424.0,300.586669921875,2023-08-02,254.11000061035156
2022-08-18,CFRA,1245.0,302.8699951171875,2023-08-18,215.49000549316406
2022-08-25,Berenberg,290.0,296.07000732421875,2023-08-25,238.58999633789062
2022-08-25,Morgan Stanley,383.33,296.07000732421875,2023-08-25,238.58999633789062
2022-08-25,Wedbush,360.0,296.07000732421875,2023-08-25,238.58999633789062
2022-08-26,Morgan Stanley,383.0,288.0899963378906,2023-08-28,238.82000732421875
2022-08-26,Jefferies,350.0,288.0899963378906,2023-08-28,238.82000732421875
2022-08-28,Berenberg,290.0,284.82000732421875,2023-08-28,238.82000732421875
2022-08-29,Deutsche Bank,375.0,284.82000732421875,2023-08-29,257.17999267578125
2022-09-01,Piper Sandler,360.0,277.1600036621094,2023-09-01,245.00999450683594
2022-09-06,Wolfe Research,360.0,274.4200134277344,2023-09-06,251.9199981689453
2022-09-07,UBS,367.0,283.70001220703125,2023-09-07,251.49000549316406
2022-09-16,Deutsche Bank,400.0,303.3500061035156,2023-09-18,265.2799987792969
